id,depth,qc,fs
972,59.91,2.74,49.1
972,59.92,2.74,48.6
972,59.93,2.71,48.4
972,59.94,2.67,48.0
972,59.95,2.66,48.0
972,59.96,2.66,47.9
972,59.97,2.65,47.7
972,59.98,2.65,47.5
972,59.99,2.65,47.2
972,60.0,2.64,47.0
972,60.01,2.64,47.0
972,60.02,2.64,46.3
972,60.03,2.63,45.6
972,60.04,2.62,44.8
972,60.05,2.62,43.8
972,60.06,2.61,43.6
972,60.07,2.59,43.6
972,60.08,2.59,42.8
972,60.09,2.58,42.6
972,60.1,2.58,42.8
972,60.11,2.58,43.0
972,60.12,2.58,42.7
972,60.13,2.58,42.4
972,60.14,2.58,42.4
972,60.15,2.58,42.4
972,60.16,2.59,42.4
972,60.17,2.58,41.6
972,60.18,2.57,40.8
972,60.19,2.54,40.5
972,60.2,2.52,40.3
972,60.21,2.52,39.7
972,60.22,2.49,39.9
972,60.23,2.49,40.1
972,60.24,2.49,40.2
972,60.25,2.49,40.3
972,60.26,2.52,40.3
972,60.27,2.52,40.4
972,60.28,2.54,40.9
972,60.29,2.55,41.2
972,60.3,2.55,41.1
972,60.31,2.52,41.1
972,60.32,2.5,40.9
972,60.33,2.5,39.7
972,60.34,2.47,38.7
972,60.35,2.45,38.7
972,60.36,2.44,38.4
972,60.37,2.44,38.5
972,60.38,2.44,38.6
972,60.39,2.45,38.7
972,60.4,2.45,38.6
972,60.41,2.45,38.4
972,60.42,2.45,38.0
972,60.43,2.44,38.0
972,60.44,2.44,37.6
972,60.45,2.43,37.2
972,60.46,2.42,37.2
972,60.47,2.43,37.1
972,60.48,2.43,37.1
972,60.49,2.44,37.1
972,60.5,2.44,38.3
972,60.51,2.48,39.3
972,60.52,2.52,40.1
972,60.53,2.55,40.4
972,60.54,2.57,40.6
972,60.55,2.59,40.4
972,60.56,2.59,40.2
972,60.57,2.59,40.0
972,60.58,2.58,39.9
972,60.59,2.57,39.7
972,60.6,2.55,39.6
972,60.61,2.54,39.6
972,60.62,2.54,39.6
972,60.63,2.54,39.6
972,60.64,2.54,39.5
972,60.65,2.54,39.6
972,60.66,2.54,39.7
972,60.67,2.55,40.0
972,60.68,2.56,29.8
972,60.69,2.56,29.5
972,60.7,2.57,34.1
972,60.71,2.59,38.7
972,60.72,2.61,35.4
972,60.73,2.62,36.4
972,60.74,2.62,37.3
972,60.75,2.66,42.6
972,60.76,2.66,44.3
972,60.77,2.71,46.1
972,60.78,2.71,46.9
972,60.79,2.71,47.3
972,60.8,2.73,47.0
972,60.81,2.74,46.7
972,60.82,2.77,45.8
972,60.83,2.76,44.1
972,60.84,2.71,42.6
972,60.85,2.66,43.1
972,60.86,2.63,42.4
972,60.87,2.63,41.9
972,60.88,2.61,41.7
972,60.89,2.59,41.7
972,60.9,2.57,41.6
972,60.91,2.56,41.5
972,60.92,2.55,41.5
972,60.93,2.55,41.5
972,60.94,2.55,41.4
972,60.95,2.55,41.0
972,60.96,2.55,40.9
972,60.97,2.59,40.8
972,60.98,2.61,40.8
972,60.99,2.62,40.9
972,61.0,2.62,41.0
972,61.01,2.63,41.2
972,61.02,2.63,41.9
972,61.03,2.62,42.6
972,61.04,2.62,43.1
972,61.05,2.62,43.1
972,61.06,2.62,43.3
972,61.07,2.62,44.6
972,61.08,2.63,45.4
972,61.09,2.64,45.9
972,61.1,2.65,46.1
972,61.11,2.67,46.1
972,61.12,2.67,46.0
972,61.13,2.67,45.7
972,61.14,2.66,45.4
972,61.15,2.66,45.2
972,61.16,2.66,45.1
972,61.17,2.66,45.1
972,61.18,2.66,45.0
972,61.19,2.65,44.9
972,61.2,2.64,43.9
972,61.21,2.62,43.2
972,61.22,2.58,42.9
972,61.23,2.56,42.8
972,61.24,2.55,42.7
972,61.25,2.55,42.7
972,61.26,2.55,42.7
972,61.27,2.56,42.6
972,61.28,2.56,42.4
972,61.29,2.57,41.9
972,61.3,2.57,41.9
972,61.31,2.57,42.1
972,61.32,2.58,42.3
972,61.33,2.59,42.3
972,61.34,2.62,42.8
972,61.35,2.64,43.6
972,61.36,2.66,43.6
972,61.37,2.68,43.8
972,61.38,2.68,43.9
972,61.39,2.69,44.1
972,61.4,2.69,44.7
972,61.41,2.69,44.9
972,61.42,2.67,45.1
972,61.43,2.67,45.1
972,61.44,2.67,45.0
972,61.45,2.67,44.9
972,61.46,2.65,44.6
972,61.47,2.65,44.4
972,61.48,2.65,44.3
972,61.49,2.64,44.3
972,61.5,2.65,44.3
972,61.51,2.65,44.1
972,61.52,2.65,44.0
972,61.53,2.66,43.9
972,61.54,2.66,43.9
972,61.55,2.66,43.9
972,61.56,2.66,44.0
972,61.57,2.66,44.1
972,61.58,2.66,44.0
972,61.59,2.66,43.9
972,61.6,2.66,43.6
972,61.61,2.65,43.5
972,61.62,2.65,43.4
972,61.63,2.65,43.4
972,61.64,2.65,43.3
972,61.65,2.65,43.4
972,61.66,2.65,43.4
972,61.67,2.66,43.6
972,61.68,2.66,43.6
972,61.69,2.66,43.5
972,61.7,2.67,43.5
972,61.71,2.67,43.5
972,61.72,2.67,43.0
972,61.73,2.66,42.6
972,61.74,2.65,40.8
972,61.75,2.63,40.7
972,61.76,2.63,40.8
972,61.77,2.63,41.0
972,61.78,2.63,25.9
972,61.79,2.63,22.9
972,61.8,2.66,25.9
972,61.81,2.68,28.9
972,61.82,2.7,51.0
972,61.83,2.7,54.1
972,61.84,2.7,56.4
972,61.85,2.68,58.1
972,61.86,2.73,59.2
972,61.87,2.77,59.2
972,61.88,2.87,59.7
972,61.89,2.87,59.9
972,61.9,2.85,59.6
972,61.91,2.8,59.3
972,61.92,2.74,58.5
972,61.93,2.7,58.5
972,61.94,2.7,58.3
972,61.95,2.66,57.5
972,61.96,2.66,57.0
972,61.97,2.66,55.4
972,61.98,2.66,54.4
972,61.99,2.66,53.9
972,62.0,2.66,53.9
972,62.01,2.67,52.3
972,62.02,2.68,51.3
972,62.03,2.69,50.6
972,62.04,2.71,50.0
972,62.05,2.73,49.5
972,62.06,2.74,49.5
972,62.07,2.74,49.3
972,62.08,2.75,49.0
972,62.09,2.75,48.8
972,62.1,2.76,48.8
972,62.11,2.77,48.9
972,62.12,2.78,49.0
972,62.13,2.78,49.2
972,62.14,2.78,49.5
972,62.15,2.8,49.5
972,62.16,2.8,49.8
972,62.17,2.8,49.9
972,62.18,2.8,50.3
972,62.19,2.8,50.4
972,62.2,2.8,50.5
972,62.21,2.8,50.3
972,62.22,2.79,50.1
972,62.23,2.76,49.7
972,62.24,2.73,49.3
972,62.25,2.71,49.3
972,62.26,2.69,48.8
972,62.27,2.69,48.5
972,62.28,2.67,48.2
972,62.29,2.67,47.8
972,62.3,2.67,47.7
972,62.31,2.67,47.8
972,62.32,2.67,47.9
972,62.33,2.69,47.9
972,62.34,2.7,47.9
972,62.35,2.71,47.9
972,62.36,2.73,48.1
972,62.37,2.73,48.3
972,62.38,2.73,48.2
972,62.39,2.74,48.2
972,62.4,2.75,47.9
972,62.41,2.75,47.5
972,62.42,2.74,47.4
972,62.43,2.73,47.4
972,62.44,2.73,47.6
972,62.45,2.73,47.8
972,62.46,2.73,47.8
972,62.47,2.73,47.9
972,62.48,2.72,48.0
972,62.49,2.72,48.1
972,62.5,2.72,48.1
972,62.51,2.72,48.1
972,62.52,2.73,48.0
972,62.53,2.75,47.9
972,62.54,2.76,47.7
972,62.55,2.76,47.4
972,62.56,2.76,47.2
972,62.57,2.75,46.4
972,62.58,2.75,46.3
972,62.59,2.74,46.3
972,62.6,2.74,46.5
972,62.61,2.74,46.7
972,62.62,2.74,47.0
972,62.63,2.73,47.5
972,62.64,2.73,47.8
972,62.65,2.72,47.8
972,62.66,2.71,47.9
972,62.67,2.71,48.1
972,62.68,2.7,48.2
972,62.69,2.7,48.2
972,62.7,2.7,48.1
972,62.71,2.7,48.0
972,62.72,2.71,47.7
972,62.73,2.73,47.3
972,62.74,2.76,46.3
972,62.75,2.76,46.4
972,62.76,2.76,46.5
972,62.77,2.76,46.7
972,62.78,2.77,47.0
972,62.79,2.78,64.2
972,62.8,2.78,81.4
972,62.81,2.79,84.3
972,62.82,2.8,83.0
972,62.83,2.8,86.1
972,62.84,2.8,87.6
972,62.85,2.91,87.8
972,62.86,3.02,87.1
972,62.87,3.23,86.4
972,62.88,3.19,85.0
972,62.89,3.19,80.1
972,62.9,3.08,75.1
972,62.91,2.96,71.1
972,62.92,2.85,68.4
972,62.93,2.77,65.4
972,62.94,2.72,65.4
972,62.95,2.72,63.2
972,62.96,2.71,61.8
972,62.97,2.7,60.4
972,62.98,2.7,58.6
972,62.99,2.7,56.2
972,63.0,2.69,54.4
972,63.01,2.69,54.4
972,63.02,2.68,52.2
972,63.03,2.66,50.4
972,63.04,2.63,48.7
972,63.05,2.62,48.4
972,63.06,2.62,47.6
972,63.07,2.62,47.6
972,63.08,2.62,47.1
972,63.09,2.62,47.2
972,63.1,2.62,47.4
972,63.11,2.64,47.5
972,63.12,2.65,47.5
972,63.13,2.67,47.5
972,63.14,2.67,47.1
972,63.15,2.67,46.7
972,63.16,2.66,45.5
972,63.17,2.63,43.7
972,63.18,2.62,43.4
972,63.19,2.62,43.3
972,63.2,2.61,43.5
972,63.21,2.61,43.6
972,63.22,2.62,44.3
972,63.23,2.62,44.2
972,63.24,2.63,45.0
972,63.25,2.63,45.5
972,63.26,2.64,46.8
972,63.27,2.64,47.3
972,63.28,2.66,47.5
972,63.29,2.68,47.4
972,63.3,2.71,47.3
972,63.31,2.71,46.5
972,63.32,2.7,46.5
972,63.33,2.69,45.5
972,63.34,2.69,45.0
972,63.35,2.69,44.5
972,63.36,2.69,44.3
972,63.37,2.68,44.3
972,63.38,2.69,44.2
972,63.39,2.69,44.4
972,63.4,2.7,44.5
972,63.41,2.71,45.0
972,63.42,2.71,45.1
972,63.43,2.72,45.2
972,63.44,2.71,45.2
972,63.45,2.7,45.1
972,63.46,2.7,45.0
972,63.47,2.7,45.0
972,63.48,2.7,44.7
972,63.49,2.7,44.4
972,63.5,2.71,44.4
972,63.51,2.71,44.5
972,63.52,2.71,45.2
972,63.53,2.71,45.2
972,63.54,2.69,45.3
972,63.55,2.69,45.4
972,63.56,2.69,45.4
972,63.57,2.69,45.7
972,63.58,2.72,46.1
972,63.59,2.72,46.5
972,63.6,2.74,46.5
972,63.61,2.75,46.8
972,63.62,2.73,47.0
972,63.63,2.74,47.3
972,63.64,2.72,47.3
972,63.65,2.72,48.5
972,63.66,2.69,48.5
972,63.67,2.69,49.0
972,63.68,2.69,49.7
972,63.69,2.69,50.0
972,63.7,2.69,50.0
972,63.71,2.69,50.1
972,63.72,2.69,50.1
972,63.73,2.7,49.8
972,63.74,2.71,49.6
972,63.75,2.7,49.1
972,63.76,2.69,48.6
972,63.77,2.69,48.6
972,63.78,2.67,48.1
972,63.79,2.67,48.3
972,63.8,2.66,47.0
972,63.81,2.66,50.2
972,63.82,2.66,53.4
972,63.83,2.66,54.8
972,63.84,2.66,56.6
972,63.85,2.66,56.9
972,63.86,2.66,57.1
972,63.87,2.75,57.1
972,63.88,2.83,57.0
972,63.89,2.83,56.8
972,63.9,2.85,55.3
972,63.91,2.82,54.5
972,63.92,2.8,54.4
972,63.93,2.77,54.5
972,63.94,2.77,54.7
972,63.95,2.77,55.0
972,63.96,2.77,55.5
972,63.97,2.77,56.1
972,63.98,2.77,56.2
972,63.99,2.78,56.2
972,64.0,2.78,56.2
972,64.01,2.78,56.2
972,64.02,2.77,55.2
972,64.03,2.77,54.5
972,64.04,2.75,53.6
972,64.05,2.73,53.3
972,64.06,2.71,52.3
972,64.07,2.71,52.0
972,64.08,2.69,51.9
972,64.09,2.69,51.9
972,64.1,2.67,51.6
972,64.11,2.67,51.1
972,64.12,2.66,50.6
972,64.13,2.66,50.3
972,64.14,2.65,50.1
972,64.15,2.64,49.6
972,64.16,2.64,49.2
972,64.17,2.64,49.2
972,64.18,2.64,49.2
972,64.19,2.65,49.2
972,64.2,2.65,49.2
972,64.21,2.67,49.4
972,64.22,2.69,49.6
972,64.23,2.7,49.6
972,64.24,2.7,49.6
972,64.25,2.71,49.5
972,64.26,2.71,49.2
972,64.27,2.71,49.2
972,64.28,2.72,49.0
972,64.29,2.72,48.7
972,64.3,2.72,48.3
972,64.31,2.71,48.1
972,64.32,2.71,48.1
972,64.33,2.71,48.2
972,64.34,2.71,48.3
972,64.35,2.71,48.7
972,64.36,2.71,49.4
972,64.37,2.73,50.4
972,64.38,2.73,50.4
972,64.39,2.75,51.0
972,64.4,2.78,51.8
972,64.41,2.81,52.1
972,64.42,2.83,52.1
972,64.43,2.83,52.1
972,64.44,2.82,51.7
972,64.45,2.82,51.2
972,64.46,2.79,50.2
972,64.47,2.75,50.3
972,64.48,2.71,50.5
972,64.49,2.7,50.9
972,64.5,2.7,51.5
972,64.51,2.7,52.1
972,64.52,2.7,52.5
972,64.53,2.71,53.5
972,64.54,2.72,54.6
972,64.55,2.73,54.9
972,64.56,2.74,55.4
972,64.57,2.75,56.6
972,64.58,2.75,56.6
972,64.59,2.77,57.0
972,64.6,2.79,57.1
972,64.61,2.82,57.2
972,64.62,2.83,57.2
972,64.63,2.83,57.0
972,64.64,2.82,56.9
972,64.65,2.82,55.8
972,64.66,2.81,55.8
972,64.67,2.81,55.7
972,64.68,2.81,55.6
972,64.69,2.81,55.9
972,64.7,2.81,56.1
972,64.71,2.83,56.1
972,64.72,2.85,56.0
972,64.73,2.84,55.8
972,64.74,2.81,54.3
972,64.75,2.78,52.6
972,64.76,2.74,52.6
972,64.77,2.74,52.3
972,64.78,2.7,56.3
972,64.79,2.67,56.9
972,64.8,2.67,55.8
972,64.81,2.66,55.6
972,64.82,2.66,55.8
972,64.83,2.65,56.0
972,64.84,2.65,57.7
972,64.85,2.66,59.0
972,64.86,2.67,60.4
972,64.87,2.76,60.8
972,64.88,2.85,60.5
972,64.89,2.87,60.2
972,64.9,2.87,59.2
972,64.91,2.81,57.7
972,64.92,2.76,57.3
972,64.93,2.71,57.0
972,64.94,2.66,56.2
972,64.95,2.63,55.9
972,64.96,2.63,55.9
972,64.97,2.61,55.6
972,64.98,2.59,55.3
972,64.99,2.6,54.5
972,65.0,2.6,53.3
972,65.01,2.61,52.2
972,65.02,2.62,52.1
972,65.03,2.62,52.1
972,65.04,2.62,52.2
972,65.05,2.65,52.3
972,65.06,2.67,52.2
972,65.07,2.68,52.1
972,65.08,2.69,52.1
972,65.09,2.7,52.2
972,65.1,2.7,52.6
972,65.11,2.71,53.1
972,65.12,2.71,53.2
972,65.13,2.71,53.6
972,65.14,2.72,54.0
972,65.15,2.73,54.3
972,65.16,2.74,54.6
972,65.17,2.74,54.7
972,65.18,2.75,55.4
972,65.19,2.79,57.3
972,65.2,2.83,59.2
972,65.21,2.89,59.7
972,65.22,2.93,59.7
972,65.23,2.93,59.6
972,65.24,2.99,59.1
972,65.25,2.99,58.4
972,65.26,2.95,56.7
972,65.27,2.87,54.7
972,65.28,2.8,54.7
972,65.29,2.8,54.1
972,65.3,2.75,54.1
972,65.31,2.73,54.3
972,65.32,2.72,54.5
972,65.33,2.72,54.7
972,65.34,2.71,54.7
972,65.35,2.71,54.6
972,65.36,2.71,54.4
972,65.37,2.69,54.1
972,65.38,2.69,53.7
972,65.39,2.69,53.8
972,65.4,2.69,53.8
972,65.41,2.7,54.0
972,65.42,2.7,54.2
972,65.43,2.71,54.4
972,65.44,2.73,55.1
972,65.45,2.75,55.6
972,65.46,2.76,56.8
972,65.47,2.77,56.0
972,65.48,2.8,58.3
972,65.49,2.8,59.0
972,65.5,2.81,59.5
972,65.51,2.83,60.3
972,65.52,2.85,60.9
972,65.53,2.85,60.9
972,65.54,2.87,60.8
972,65.55,2.87,60.6
972,65.56,2.87,60.6
972,65.57,2.85,59.6
972,65.58,2.83,59.5
972,65.59,2.82,59.5
972,65.6,2.81,59.4
972,65.61,2.81,59.5
972,65.62,2.81,59.5
972,65.63,2.81,59.5
972,65.64,2.81,59.5
972,65.65,2.8,59.8
972,65.66,2.8,59.7
972,65.67,2.79,60.2
972,65.68,2.79,60.2
972,65.69,2.8,60.7
972,65.7,2.77,60.8
972,65.71,2.77,61.0
972,65.72,2.77,61.8
972,65.73,2.77,62.0
972,65.74,2.78,62.1
972,65.75,2.78,62.1
972,65.76,2.8,63.1
972,65.77,2.83,64.7
972,65.78,2.88,65.7
972,65.79,2.93,66.0
972,65.8,2.97,67.9
972,65.81,3.0,69.9
972,65.82,3.0,69.7
972,65.83,3.0,73.7
972,65.84,2.98,76.1
972,65.85,2.97,77.6
972,65.86,2.99,77.7
972,65.87,3.01,77.7
972,65.88,3.06,77.7
972,65.89,3.26,77.4
972,65.9,3.23,77.2
972,65.91,3.17,76.8
972,65.92,3.1,76.7
972,65.93,3.05,76.7
972,65.94,3.05,75.9
972,65.95,3.01,76.4
972,65.96,3.0,76.8
972,65.97,3.0,77.8
972,65.98,3.03,78.6
972,65.99,3.06,64.4
972,66.0,3.06,64.0
972,66.01,3.14,70.4
972,66.02,3.24,76.8
972,66.03,3.29,109.5
972,66.04,3.29,110.5
972,66.05,3.28,114.7
972,66.06,3.2,117.1
972,66.07,3.2,120.4
972,66.08,3.3,120.4
972,66.09,3.4,119.0
972,66.1,4.02,117.5
972,66.11,4.03,114.5
972,66.12,3.95,110.3
972,66.13,3.86,112.4
972,66.14,3.67,108.9
972,66.15,3.67,104.0
972,66.16,3.41,100.3
972,66.17,3.26,97.8
972,66.18,3.25,95.6
972,66.19,3.23,91.8
972,66.2,3.2,89.7
972,66.21,3.18,87.7
972,66.22,3.18,84.3
972,66.23,3.16,80.6
972,66.24,3.05,76.9
972,66.25,2.95,72.9
972,66.26,2.89,72.7
972,66.27,2.83,71.0
972,66.28,2.83,68.7
972,66.29,2.8,67.8
972,66.3,2.79,66.5
972,66.31,2.78,66.0
972,66.32,2.77,64.8
972,66.33,2.77,64.8
972,66.34,2.76,63.8
972,66.35,2.76,62.3
972,66.36,2.76,60.3
972,66.37,2.75,58.9
972,66.38,2.76,58.7
972,66.39,2.75,58.6
972,66.4,2.75,58.4
972,66.41,2.74,58.5
972,66.42,2.74,58.2
972,66.43,2.74,57.1
972,66.44,2.73,56.2
972,66.45,2.71,55.6
972,66.46,2.7,54.4
972,66.47,2.7,54.4
972,66.48,2.71,54.7
972,66.49,2.71,54.9
972,66.5,2.73,55.5
972,66.51,2.79,58.2
972,66.52,2.83,58.0
972,66.53,2.9,61.0
972,66.54,2.9,61.5
972,66.55,2.98,62.6
972,66.56,3.03,63.6
972,66.57,3.07,64.1
972,66.58,3.07,64.3
972,66.59,3.07,64.5
972,66.6,3.05,64.5
972,66.61,3.05,64.6
972,66.62,3.01,64.6
972,66.63,2.94,65.4
972,66.64,2.94,66.2
972,66.65,2.94,66.4
972,66.66,2.94,66.4
972,66.67,2.94,66.3
972,66.68,2.93,66.3
972,66.69,2.92,66.3
972,66.7,2.9,66.3
972,66.71,2.89,66.1
972,66.72,2.86,66.1
972,66.73,2.86,65.8
972,66.74,2.86,65.8
972,66.75,2.86,65.2
972,66.76,2.85,64.3
972,66.77,2.83,63.6
972,66.78,2.83,63.5
972,66.79,2.83,63.6
972,66.8,2.83,63.7
972,66.81,2.83,66.1
972,66.82,2.88,68.1
972,66.83,2.92,72.4
972,66.84,2.94,76.6
972,66.85,2.95,74.6
972,66.86,2.95,78.1
972,66.87,2.95,81.7
972,66.88,2.95,84.7
972,66.89,2.96,87.7
972,66.9,2.97,87.7
972,66.91,2.97,87.7
972,66.92,3.26,87.3
972,66.93,3.25,86.9
972,66.94,3.21,84.7
972,66.95,3.14,82.3
972,66.96,3.02,80.8
972,66.97,3.02,80.8
972,66.98,2.94,80.1
972,66.99,2.87,77.6
972,67.0,2.84,75.6
972,67.01,2.82,75.2
972,67.02,2.81,74.2
972,67.03,2.79,72.9
972,67.04,2.79,71.9
972,67.05,2.79,69.4
972,67.06,2.8,69.8
972,67.07,2.81,70.1
972,67.08,2.85,70.6
972,67.09,2.86,70.9
972,67.1,2.87,70.9
972,67.11,2.87,70.3
972,67.12,2.87,69.7
972,67.13,2.88,68.8
972,67.14,2.85,68.3
972,67.15,2.78,67.9
972,67.16,2.77,67.6
972,67.17,2.77,67.6
972,67.18,2.77,67.7
972,67.19,2.78,69.1
972,67.2,2.81,70.5
972,67.21,2.85,71.1
972,67.22,2.9,73.5
972,67.23,2.9,75.5
972,67.24,2.94,77.6
972,67.25,2.95,77.3
972,67.26,3.0,77.5
972,67.27,3.04,77.6
972,67.28,3.08,76.7
972,67.29,3.02,75.9
972,67.3,2.95,75.9
972,67.31,2.87,74.7
972,67.32,2.87,73.2
972,67.33,2.79,72.0
972,67.34,2.73,71.5
972,67.35,2.7,71.5
972,67.36,2.69,70.6
972,67.37,2.69,70.6
972,67.38,2.68,70.1
972,67.39,2.67,69.4
972,67.4,2.66,67.3
972,67.41,2.67,65.5
972,67.42,2.68,65.1
972,67.43,2.7,64.7
972,67.44,2.7,64.7
972,67.45,2.72,65.5
972,67.46,2.78,66.4
972,67.47,2.83,68.3
972,67.48,2.85,69.4
972,67.49,2.87,69.9
972,67.5,2.87,69.9
972,67.51,2.87,69.9
972,67.52,2.87,70.2
972,67.53,2.87,70.4
972,67.54,2.83,69.9
972,67.55,2.8,70.2
972,67.56,2.79,70.2
972,67.57,2.79,70.2
972,67.58,2.79,69.9
972,67.59,2.79,69.6
972,67.6,2.79,70.3
972,67.61,2.8,71.0
972,67.62,2.82,72.7
972,67.63,2.85,72.5
972,67.64,2.85,72.4
972,67.65,2.9,72.0
972,67.66,2.91,69.7
972,67.67,2.92,68.0
972,67.68,2.93,67.3
972,67.69,2.88,67.3
972,67.7,2.8,67.1
972,67.71,2.8,66.9
972,67.72,2.78,66.9
972,67.73,2.75,66.8
972,67.74,2.75,66.8
972,67.75,2.75,66.7
972,67.76,2.75,66.9
972,67.77,2.73,66.9
972,67.78,2.73,66.8
972,67.79,2.73,66.7
972,67.8,2.74,65.2
972,67.81,2.74,63.7
972,67.82,2.76,65.6
972,67.83,2.76,67.5
972,67.84,2.76,72.4
972,67.85,2.76,72.0
972,67.86,2.77,73.4
972,67.87,2.79,75.1
972,67.88,2.78,75.3
972,67.89,2.8,75.3
972,67.9,2.81,75.0
972,67.91,2.87,74.7
972,67.92,2.94,74.1
972,67.93,2.89,72.1
972,67.94,2.81,71.5
972,67.95,2.81,71.2
972,67.96,2.8,71.2
972,67.97,2.8,71.4
972,67.98,2.8,71.6
972,67.99,2.8,72.7
972,68.0,2.81,72.7
972,68.01,2.81,72.6
972,68.02,2.81,72.2
972,68.03,2.8,70.4
972,68.04,2.8,69.4
972,68.05,2.8,69.2
972,68.06,2.78,68.6
972,68.07,2.76,68.6
972,68.08,2.77,68.3
972,68.09,2.77,68.3
972,68.1,2.78,68.7
972,68.11,2.79,69.2
972,68.12,2.79,69.5
972,68.13,2.8,69.4
972,68.14,2.8,69.4
972,68.15,2.8,69.2
972,68.16,2.8,69.0
972,68.17,2.79,68.5
972,68.18,2.78,68.4
972,68.19,2.77,68.4
972,68.2,2.77,68.4
972,68.21,2.77,68.5
972,68.22,2.77,68.5
972,68.23,2.77,68.5
972,68.24,2.77,68.5
972,68.25,2.79,68.3
972,68.26,2.79,68.1
972,68.27,2.78,68.1
972,68.28,2.78,68.0
972,68.29,2.78,68.0
972,68.3,2.78,67.5
972,68.31,2.77,67.5
972,68.32,2.77,67.5
972,68.33,2.77,67.4
972,68.34,2.77,67.4
972,68.35,2.77,67.1
972,68.36,2.77,67.0
972,68.37,2.77,66.9
972,68.38,2.77,66.8
972,68.39,2.78,66.9
972,68.4,2.78,66.9
972,68.41,2.79,67.4
972,68.42,2.8,68.1
972,68.43,2.81,68.3
972,68.44,2.81,68.3
972,68.45,2.81,68.1
972,68.46,2.81,68.2
972,68.47,2.81,68.2
972,68.48,2.81,68.0
972,68.49,2.81,67.9
972,68.5,2.81,67.9
972,68.51,2.82,67.9
972,68.52,2.83,67.7
972,68.53,2.84,67.5
972,68.54,2.84,67.7
972,68.55,2.84,68.0
972,68.56,2.87,68.6
972,68.57,2.9,69.8
972,68.58,2.91,70.1
972,68.59,2.91,70.3
972,68.6,2.91,70.4
972,68.61,2.91,70.4
972,68.62,2.91,70.4
972,68.63,2.89,70.5
972,68.64,2.86,70.6
972,68.65,2.84,70.7
972,68.66,2.84,70.8
972,68.67,2.83,70.8
972,68.68,2.83,70.8
972,68.69,2.83,70.8
972,68.7,2.83,69.8
972,68.71,2.83,69.6
972,68.72,2.83,69.3
972,68.73,2.83,68.1
972,68.74,2.83,68.1
972,68.75,2.83,67.6
972,68.76,2.83,67.4
972,68.77,2.83,67.2
972,68.78,2.82,67.2
972,68.79,2.81,67.1
972,68.8,2.81,69.2
972,68.81,2.81,71.2
972,68.82,2.81,71.7
972,68.83,2.81,72.2
972,68.84,2.81,72.2
972,68.85,2.81,73.2
972,68.86,2.81,75.1
972,68.87,2.81,75.6
972,68.88,2.83,75.6
972,68.89,2.86,75.6
972,68.9,2.95,75.5
972,68.91,2.95,75.5
972,68.92,2.94,74.1
972,68.93,2.9,73.0
972,68.94,2.88,71.8
972,68.95,2.84,71.5
972,68.96,2.83,71.3
972,68.97,2.83,71.2
972,68.98,2.82,71.1
972,68.99,2.83,71.1
972,69.0,2.83,71.1
972,69.01,2.84,70.6
972,69.02,2.83,70.1
972,69.03,2.82,69.6
972,69.04,2.82,69.9
972,69.05,2.81,69.1
972,69.06,2.82,69.1
972,69.07,2.81,68.8
972,69.08,2.81,68.3
972,69.09,2.8,68.9
972,69.1,2.8,68.9
972,69.11,2.8,68.5
972,69.12,2.81,68.2
972,69.13,2.81,68.4
972,69.14,2.82,68.5
972,69.15,2.84,68.4
972,69.16,2.84,68.4
972,69.17,2.83,68.4
972,69.18,2.78,68.3
972,69.19,2.78,68.3
972,69.2,2.79,68.2
972,69.21,2.8,68.0
972,69.22,2.79,68.0
972,69.23,2.79,68.0
972,69.24,2.79,68.1
972,69.25,2.79,68.1
972,69.26,2.79,68.1
972,69.27,2.79,68.1
972,69.28,2.8,68.1
972,69.29,2.79,68.1
972,69.3,2.79,67.6
972,69.31,2.79,67.6
972,69.32,2.79,67.6
972,69.33,2.79,67.6
972,69.34,2.8,67.7
972,69.35,2.8,67.8
972,69.36,2.8,67.9
972,69.37,2.81,67.9
972,69.38,2.81,67.9
972,69.39,2.81,67.9
972,69.4,2.81,68.0
972,69.41,2.81,68.1
972,69.42,2.81,68.1
972,69.43,2.81,68.0
972,69.44,2.81,67.9
972,69.45,2.81,67.9
972,69.46,2.81,68.0
972,69.47,2.81,68.0
972,69.48,2.81,67.9
972,69.49,2.81,67.7
972,69.5,2.81,67.7
972,69.51,2.83,67.4
972,69.52,2.83,67.5
972,69.53,2.83,67.6
972,69.54,2.85,67.6
972,69.55,2.87,67.7
972,69.56,2.88,67.7
972,69.57,2.88,67.9
972,69.58,2.9,69.0
972,69.59,2.92,68.7
972,69.6,2.92,69.3
972,69.61,2.94,69.5
972,69.62,2.95,70.0
972,69.63,2.97,70.4
972,69.64,2.97,70.8
972,69.65,2.95,70.8
972,69.66,2.95,70.9
972,69.67,2.94,70.8
972,69.68,2.94,70.8
972,69.69,2.93,70.6
972,69.7,2.93,70.5
972,69.71,2.93,70.6
972,69.72,2.94,70.6
972,69.73,2.95,70.8
972,69.74,2.99,71.7
972,69.75,3.0,71.5
972,69.76,3.01,71.4
972,69.77,3.01,71.0
972,69.78,3.01,70.8
972,69.79,3.02,81.2
972,69.8,3.02,91.6
972,69.81,3.04,91.6
972,69.82,3.07,91.7
972,69.83,3.1,92.2
972,69.84,3.14,92.7
972,69.85,3.15,92.7
972,69.86,3.16,94.1
972,69.87,3.11,94.4
972,69.88,3.26,95.4
972,69.89,3.4,95.6
